date,sta,flight_no,origin,origin_code,airline_name,aircraft_type,tail_reg,icao_cat,cbp_flag,actual_landing,status_source,gate,Status
16-Apr-26,06:30,AA722,Philadelphia (PHL),PHL,American Airlines,B788,N880BJ,E,TRUE,05:26,Actual,516,Arrival
16-Apr-26,07:00,FR441,Liverpool (LPL),LPL,Ryanair,B738,9H-QDW,C,FALSE,06:47,Actual,206,Arrival
16-Apr-26,07:01,VJT418,Girona (GRO),GRO,VistaJet,CL35,9H-VCL,C,FALSE,07:03,Actual,R101,Arrival
16-Apr-26,07:15,FR561,Manchester (MAN),MAN,Ryanair,B38M,EI-HEY,C,FALSE,07:05,Actual,213,Arrival
16-Apr-26,07:15,FR633,Copenhagen (CPH),CPH,Ryanair,B38M,EI-IHX,C,FALSE,07:15,Actual,206,Arrival
16-Apr-26,07:20,UA310,Washington (IAD),IAD,United Airlines,B752,N19117,D,TRUE,07:13,Actual,519,Arrival
16-Apr-26,07:30,UA23,New York (EWR),EWR,United Airlines,B772,N799UA,E,TRUE,07:07,Actual,519,Arrival
16-Apr-26,07:30,FR23,Paris (BVA),BVA,Ryanair,B38M,EI-IGO,C,FALSE,07:19,Actual,203,Arrival
16-Apr-26,07:30,FR494,Madrid (MAD),MAD,Ryanair,B738,9H-QAW,C,FALSE,07:21,Actual,212,Arrival
16-Apr-26,07:40,FR331,London (LTN),LTN,Ryanair,B738,9H-QDK,C,FALSE,07:24,Actual,204,Arrival
16-Apr-26,07:45,BA824,London (LHR),LHR,British Airways,A21N,G-NEOR,C,FALSE,07:31,Actual,424,Arrival
16-Apr-26,07:45,FR262,Alicante (ALC),ALC,Ryanair,B38M,EI-IKA,C,FALSE,07:33,Actual,210,Arrival
16-Apr-26,07:45,FR312,Stockholm (ARN),ARN,Ryanair,B38M,EI-IKI,C,FALSE,07:46,Actual,203,Arrival
16-Apr-26,07:45,FR7140,Vilnius (VNO),VNO,Ryanair,B738,SP-RNO,C,FALSE,07:26,Actual,210,Arrival
16-Apr-26,07:50,FR7001,Girona (GRO),GRO,Ryanair,B738,EI-ENO,C,FALSE,07:38,Actual,202,Arrival
16-Apr-26,07:50,FR7441,Gdansk (GDN),GDN,Ryanair,B738,SP-RSM,C,FALSE,07:56,Actual,204,Arrival
16-Apr-26,07:55,DL258,Minneapolis (MSP),MSP,Delta Air Lines,A339,N405DX,E,TRUE,07:10,Actual,506,Arrival
16-Apr-26,07:55,FR271,London (STN),STN,Ryanair,B738,EI-EMO,C,FALSE,07:36,Actual,205,Arrival
16-Apr-26,07:55,LX402,Zurich (ZRH),ZRH,airBaltic,BCS3,YL-CSD,C,FALSE,08:29,Actual,R101,Arrival
16-Apr-26,08:00,LH976,Frankfurt (FRA),FRA,Lufthansa,A320,D-AIZE,C,FALSE,08:05,Actual,116,Arrival
16-Apr-26,08:10,FR3881,Dubrovnik (DBV),DBV,Ryanair,B38M,SP-RZX,C,FALSE,07:51,Actual,204,Arrival
16-Apr-26,08:15,EI88,Minneapolis (MSP),MSP,Aer Lingus,A21N,EI-XLW,C,TRUE,08:25,Actual,502,Arrival
16-Apr-26,08:15,AC800,Toronto (YYZ),YYZ,Air Canada,B789,C-FVLU,E,TRUE,08:02,Actual,513,Arrival
16-Apr-26,08:15,EI114,Philadelphia (PHL),PHL,Aer Lingus,A21N,EI-XLU,C,TRUE,07:41,Actual,408,Arrival
16-Apr-26,08:15,AF1616,Paris (CDG),CDG,Air France,BCS3,F-HZUC,C,FALSE,08:13,Actual,115,Arrival
16-Apr-26,08:20,FR1024,Budapest (BUD),BUD,Buzz,B38M,SP-RZF,C,FALSE,08:15,Actual,R101,Arrival
16-Apr-26,08:20,KL1135,Amsterdam (AMS),AMS,KLM,E190,PH-EZP,C,FALSE,08:27,Actual,118,Arrival
16-Apr-26,08:20,TO7900,Paris (ORY),ORY,Transavia,B738,F-GZHA,C,FALSE,08:10,Actual,R101,Arrival
16-Apr-26,08:25,EI136,Boston (BOS),BOS,Aer Lingus,A333,EI-FNG,E,TRUE,07:28,Actual,504,Arrival
16-Apr-26,08:25,FR275,Glasgow (GLA),GLA,Ryanair,B738,SP-RKD,C,FALSE,,Actual,201,Arrival
16-Apr-26,08:35,EI76,Nashville (BNA),BNA,Aer Lingus,A21N,EI-XLR,C,TRUE,08:16,Actual,410,Arrival
16-Apr-26,08:35,FR535,Nottingham (EMA),EMA,Ryanair,B38M,EI-HGE,C,FALSE,08:19,Actual,209,Arrival
16-Apr-26,08:40,EI118,Washington (IAD),IAD,Aer Lingus,A21N,EI-XLV,C,TRUE,07:43,Actual,415,Arrival
16-Apr-26,08:40,FR809,Edinburgh (EDI),EDI,Ryanair,B738,SP-RND,C,FALSE,08:34,Actual,208,Arrival
16-Apr-26,08:40,FR5165,Bristol (BRS),BRS,Ryanair,B738,EI-DWW,C,FALSE,,Actual,208,Arrival
16-Apr-26,08:45,DL176,Atlanta (ATL),ATL,Delta Air Lines,B764,N827MH,D,TRUE,07:54,Actual,503,Arrival
16-Apr-26,08:50,EI106,New York (JFK),JFK,Aer Lingus,A21N,EI-LRF,C,TRUE,07:58,Actual,403,Arrival
16-Apr-26,08:50,EA3401,Donegal (CFN),CFN,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,08:44,Actual,421,Arrival
16-Apr-26,08:55,AY1381,Helsinki (HEL),HEL,Finnair,A319,OH-LVH,C,FALSE,08:54,Actual,409,Arrival
16-Apr-26,08:55,EY45,Abu Dhabi (AUH),AUH,Etihad Airways,B789,A6-BLX,E,FALSE,09:07,Actual,R101,Arrival
16-Apr-26,09:00,EI151,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,FALSE,08:41,Actual,403,Arrival
16-Apr-26,09:00,FR7045,Malaga (AGP),AGP,Ryanair,B38M,9H-VVD,C,FALSE,08:59,Actual,204,Arrival
16-Apr-26,09:05,FR153,Leeds (LBA),LBA,Ryanair,B738,EI-DPN,C,FALSE,08:42,Actual,210,Arrival
16-Apr-26,09:05,IB1881,Madrid (MAD),MAD,Iberia Express,A320,EC-LUS,C,FALSE,08:54,Actual,110,Arrival
16-Apr-26,09:15,DL44,New York (JFK),JFK,Delta Air Lines,B763,N189DN,D,TRUE,08:07,Actual,504,Arrival
16-Apr-26,09:15,EI203,Manchester (MAN),MAN,Aer Lingus,A320,EI-DEJ,C,FALSE,09:23,Actual,408,Arrival
16-Apr-26,09:15,VY8720,Barcelona (BCN),BCN,Vueling,A320,EC-MEA,C,FALSE,09:13,Actual,111,Arrival
16-Apr-26,09:20,EI263,Birmingham (BHX),BHX,Aer Lingus,A320,EI-DEM,C,FALSE,09:03,Actual,416,Arrival
16-Apr-26,09:35,AA724,Charlotte (CLT),CLT,American Airlines,B772,N785AN,E,TRUE,09:29,Actual,517,Arrival
16-Apr-26,09:35,FR661,Birmingham (BHX),BHX,Ryanair,B38M,9H-VUS,C,FALSE,09:48,Actual,206,Arrival
16-Apr-26,09:35,TK1975,Istanbul (IST),IST,Turkish Airlines,A21N,TC-LSE,C,FALSE,09:39,Actual,114,Arrival
16-Apr-26,09:40,BA826,London (LHR),LHR,British Airways,A320,G-EUUH,C,FALSE,09:31,Actual,423,Arrival
16-Apr-26,09:45,AA132,Dallas (DFW),DFW,American Airlines,B788,N808AN,E,TRUE,08:48,Actual,516,Arrival
16-Apr-26,09:45,UA980,Chicago (ORD),ORD,United Airlines,B788,N26906,E,TRUE,10:49,Actual,518,Arrival
16-Apr-26,09:50,EI401,Rome (FCO),FCO,Aer Lingus,A320,EI-DEL,C,FALSE,,Actual,406,Arrival
16-Apr-26,09:50,EA3251,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,10:02,Actual,421,Arrival
16-Apr-26,09:50,EA3391,Leeds (LBA),LBA,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,09:56,Actual,419,Arrival
16-Apr-26,09:50,FR31,London (STN),STN,Ryanair,B738,SP-RKH,C,FALSE,09:52,Actual,208,Arrival
16-Apr-26,09:55,LH2516,Munich (MUC),MUC,Lufthansa,A321,D-AIDX,C,FALSE,09:56,Actual,119,Arrival
16-Apr-26,10:00,EA3351,Newcastle (NCL),NCL,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,10:06,Actual,419,Arrival
16-Apr-26,10:00,TP1322,Lisbon (LIS),LIS,TAP Express,E190,CS-TPW,C,FALSE,09:43,Actual,112,Arrival
16-Apr-26,10:15,EI153,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,10:04,Actual,416,Arrival
16-Apr-26,10:15,FR1993,La Rochelle (LRH),LRH,Ryanair,B738,9H-QCJ,C,FALSE,11:16,Actual,210,Arrival
16-Apr-26,10:20,EI603,Amsterdam (AMS),AMS,Aer Lingus,A320,EI-DEH,C,FALSE,10:14,Actual,405,Arrival
16-Apr-26,10:20,EA3321,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,10:35,Actual,419,Arrival
16-Apr-26,10:20,FR113,London (LGW),LGW,Ryanair,B38M,EI-HET,C,FALSE,10:37,Actual,209,Arrival
16-Apr-26,10:20,FR9688,Kaunas (KUN),KUN,Ryanair,B38M,SP-RZU,C,FALSE,10:08,Actual,208,Arrival
16-Apr-26,10:25,FR505,Bristol (BRS),BRS,Ryanair,B38M,EI-IFW,C,FALSE,09:59,Actual,207,Arrival
16-Apr-26,10:25,KL1137,Amsterdam (AMS),AMS,KLM,B738,PH-BCE,C,FALSE,10:20,Actual,119,Arrival
16-Apr-26,10:25,SK4603,Oslo (OSL),OSL,SAS,A20N,SE-RUA,C,FALSE,10:25,Actual,R101,Arrival
16-Apr-26,10:35,EI124,Chicago (ORD),ORD,Aer Lingus,A333,EI-EIN,E,TRUE,11:55,Actual,404,Arrival
16-Apr-26,10:35,FR47,Brussels (CRL),CRL,Ryanair,B738,SP-RKV,C,FALSE,10:17,Actual,208,Arrival
16-Apr-26,10:40,UA228,Washington (IAD),IAD,United Airlines,B752,N29129,D,TRUE,10:10,Actual,518,Arrival
16-Apr-26,10:45,DL154,Boston (BOS),BOS,Delta Air Lines,B763,N1603,D,TRUE,09:49,Actual,503,Arrival
16-Apr-26,10:45,EI3243,Aberdeen (ABZ),ABZ,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,,Actual,421,Arrival
16-Apr-26,10:50,FR421,Amsterdam (AMS),AMS,Ryanair,B738,EI-DPP,C,FALSE,11:05,Actual,210,Arrival
16-Apr-26,10:50,FR1985,Carcassonne (CCF),CCF,Ryanair,B38M,EI-IHY,C,FALSE,11:03,Actual,205,Arrival
16-Apr-26,10:50,FR3670,Berlin (BER),BER,Ryanair,B38M,EI-HMX,C,FALSE,11:30,Actual,214,Arrival
16-Apr-26,10:55,EA3551,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,10:40,Actual,418,Arrival
16-Apr-26,10:55,SK535,Stockholm (ARN),ARN,SAS,A20N,EI-SIP,C,FALSE,10:42,Actual,R101,Arrival
16-Apr-26,11:00,EA3301,Southampton (SOU),SOU,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,10:47,Actual,419,Arrival
16-Apr-26,11:04,N/A,Aberdeen (ABZ),ABZ,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,11:01,Actual,418,Arrival
16-Apr-26,11:05,EI631,Brussels (BRU),BRU,Aer Lingus,A320,EI-DEP,C,FALSE,11:12,Actual,416,Arrival
16-Apr-26,11:05,FI416,Reykjavik (KEF),KEF,Icelandair,B39M,TF-ICD,C,FALSE,11:23,Actual,R101,Arrival
16-Apr-26,11:05,FR658,Brussels (BRU),BRU,Ryanair,B738,9H-QDR,C,FALSE,10:55,Actual,203,Arrival
16-Apr-26,11:10,UA317,New York (EWR),EWR,United Airlines,B752,N17104,D,TRUE,10:32,Actual,519,Arrival
16-Apr-26,11:15,EI521,Paris (CDG),CDG,Aer Lingus,A21N,EI-LRA,C,FALSE,11:21,Actual,410,Arrival
16-Apr-26,11:15,FR115,London (LGW),LGW,Ryanair,B738,SP-RKM,C,FALSE,11:35,Actual,208,Arrival
16-Apr-26,11:20,EI155,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,10:52,Actual,411,Arrival
16-Apr-26,11:20,FR612,Kerry (KIR),KIR,Ryanair,B738,SP-RND,C,FALSE,11:33,Actual,204,Arrival
16-Apr-26,11:25,EI693,Dusseldorf (DUS),DUS,Aer Lingus,A320,EI-DER,C,FALSE,11:18,Actual,411,Arrival
16-Apr-26,11:25,FR438,Reus (REU),REU,Ryanair,B738,SP-RNP,C,FALSE,11:25,Actual,206,Arrival
16-Apr-26,11:25,FR1557,Manchester (MAN),MAN,Ryanair,B738,9H-QBZ,C,FALSE,11:13,Actual,202,Arrival
16-Apr-26,11:35,FR17,Newcastle (NCL),NCL,Ryanair,B738,EI-EVS,C,FALSE,11:28,Actual,201,Arrival
16-Apr-26,11:40,EI108,New York (JFK),JFK,Aer Lingus,A21N,EI-LRD,C,TRUE,10:58,Actual,411,Arrival
16-Apr-26,11:40,FR7153,Santander (SDR),SDR,Ryanair,B38M,9H-VUZ,C,FALSE,11:45,Actual,203,Arrival
16-Apr-26,11:40,LH978,Frankfurt (FRA),FRA,Lufthansa,A321,D-AIRN,C,FALSE,11:40,Actual,119,Arrival
16-Apr-26,11:45,EI60,San Francisco (SFO),SFO,Aer Lingus,A333,EI-GCF,E,TRUE,11:08,Actual,406,Arrival
16-Apr-26,11:45,LM51,Aberdeen (ABZ),ABZ,Loganair,E145,G-SAJC,C,FALSE,11:54,Actual,R101,Arrival
16-Apr-26,11:50,EI503,Bordeaux (BOD),BOD,Aer Lingus,A20N,EI-NSE,C,FALSE,11:38,Actual,415,Arrival
16-Apr-26,11:50,SK537,Copenhagen (CPH),CPH,SAS,A20N,EI-SIJ,C,FALSE,11:43,Actual,R101,Arrival
16-Apr-26,11:51,N/A,Bari (BRI),BRI,Ryanair,B738,9H-QBS,C,FALSE,12:54,Actual,208,Arrival
16-Apr-26,12:00,FR4037,Milan (BGY),BGY,Ryanair,B38M,EI-HMS,C,FALSE,12:04,Actual,201,Arrival
16-Apr-26,12:05,BA828,London (LHR),LHR,British Airways,A320,G-EUUZ,C,FALSE,11:49,Actual,423,Arrival
16-Apr-26,12:05,EI333,Berlin (BER),BER,Aer Lingus,A320,EI-DVH,C,FALSE,12:06,Actual,415,Arrival
16-Apr-26,12:10,EI651,Frankfurt (FRA),FRA,Aer Lingus,A320,EI-DVG,C,FALSE,12:14,Actual,405,Arrival
16-Apr-26,12:10,FR651,Lisbon (LIS),LIS,Ryanair,B38M,EI-IHM,C,FALSE,12:02,Actual,207,Arrival
16-Apr-26,12:10,FR1902,Krakow (KRK),KRK,Ryanair,B738,9H-QCS,C,FALSE,11:59,Actual,208,Arrival
16-Apr-26,12:10,LX400,Zurich (ZRH),ZRH,Swiss,A20N,HB-JDF,C,FALSE,12:19,Actual,R101,Arrival
16-Apr-26,12:20,EI593,Madrid (MAD),MAD,Aer Lingus,A320,EI-DVN,C,FALSE,12:08,Actual,415,Arrival
16-Apr-26,12:25,EA3555,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-HPJ,B,FALSE,12:16,Actual,421,Arrival
16-Apr-26,12:25,EK161,Dubai (DXB),DXB,Emirates,B77W,A6-ENX,C,FALSE,12:35,Actual,R101,Arrival
16-Apr-26,12:30,FR942,Palma de Mallorca (PMI),PMI,Ryanair,B38M,EI-IJD,C,FALSE,13:22,Actual,207,Arrival
16-Apr-26,12:40,KL1139,Amsterdam (AMS),AMS,KLM,B737,PH-BGG,C,FALSE,12:28,Actual,118,Arrival
16-Apr-26,12:45,EI205,Manchester (MAN),MAN,Aer Lingus,A21N,EI-XLU,C,FALSE,12:35,Actual,415,Arrival
16-Apr-26,12:45,FR2191,Zagreb (ZAG),ZAG,Ryanair,B738,9H-QAD,C,FALSE,12:54,Actual,203,Arrival
16-Apr-26,12:50,EI343,Zurich (ZRH),ZRH,Aer Lingus,A320,EI-DVI,C,FALSE,12:27,Actual,408,Arrival
16-Apr-26,12:50,EI563,Barcelona (BCN),BCN,Aer Lingus,A20N,EI-NSD,C,FALSE,12:58,Actual,411,Arrival
16-Apr-26,12:50,FR287,London (STN),STN,Ryanair,B738,9H-QCA,C,FALSE,12:48,Actual,209,Arrival
16-Apr-26,12:55,EI433,Milan (LIN),LIN,Aer Lingus,A320,EI-DEK,C,FALSE,13:01,Actual,411,Arrival
16-Apr-26,13:00,PC1157,Istanbul (SAW),SAW,Pegasus,A21N,TC-RDB,C,FALSE,12:52,Actual,R101,Arrival
16-Apr-26,13:05,EI353,Munich (MUC),MUC,Aer Lingus,A21N,EI-LRG,C,FALSE,12:54,Actual,413,Arrival
16-Apr-26,13:05,FR6874,Barcelona (BCN),BCN,Ryanair,B38M,EI-HMW,C,FALSE,13:16,Actual,208,Arrival
16-Apr-26,13:05,FR7055,Malaga (AGP),AGP,Ryanair,B38M,9H-VVH,C,FALSE,14:28,Actual,209,Arrival
16-Apr-26,13:10,FR1112,London (LGW),LGW,Ryanair,B738,SP-RSM,C,FALSE,12:39,Actual,205,Arrival
16-Apr-26,13:13,N/A,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GPO,B,FALSE,12:59,Actual,418,Arrival
16-Apr-26,13:15,EI50,Las Vegas (LAS),LAS,Aer Lingus,A332,EI-DUO,E,TRUE,12:11,Actual,407,Arrival
16-Apr-26,13:15,EI3223,Glasgow (GLA),GLA,Aer Lingus,AT7,,B,FALSE,,Actual,410,Arrival
16-Apr-26,13:15,EI3323,Manchester (MAN),MAN,Aer Lingus Regional,AT76,EI-FAT,B,FALSE,,Actual,420,Arrival
16-Apr-26,13:15,FR7031,Faro (FAO),FAO,Ryanair,B738,EI-EVJ,C,FALSE,13:24,Actual,201,Arrival
16-Apr-26,13:20,FR447,Liverpool (LPL),LPL,Ryanair,B738,9H-QCT,C,FALSE,,Actual,203,Arrival
16-Apr-26,13:20,FR813,Edinburgh (EDI),EDI,Ryanair,B738,EI-DPP,C,FALSE,,Actual,208,Arrival
16-Apr-26,13:25,EI643,Prague (PRG),PRG,Aer Lingus,A320,EI-DEI,C,FALSE,13:09,Actual,410,Arrival
16-Apr-26,13:30,EI159,London (LHR),LHR,Aer Lingus,A20N,EI-NSA,C,FALSE,13:01,Actual,406,Arrival
16-Apr-26,13:30,FR1977,Riga (RIX),RIX,Ryanair,B738,EI-DLV,C,FALSE,13:16,Actual,204,Arrival
16-Apr-26,13:30,FR5569,Rome (FCO),FCO,Ryanair,B738,SP-RSQ,C,FALSE,13:37,Actual,207,Arrival
16-Apr-26,13:35,EI403,Rome (FCO),FCO,Aer Lingus,A320,EI-DVK,C,FALSE,13:39,Actual,405,Arrival
16-Apr-26,13:35,EI3281,Bristol (BRS),BRS,Aer Lingus,AT7,,B,FALSE,,Actual,410,Arrival
16-Apr-26,13:40,EI661,Vienna (VIE),VIE,Aer Lingus,A320,EI-DVE,C,FALSE,13:22,Actual,410,Arrival
16-Apr-26,13:45,D83606,Copenhagen (CPH),CPH,Norwegian,B738,SE-RPI,C,FALSE,13:30,Actual,R101,Arrival
16-Apr-26,13:45,EI3265,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HPK,B,FALSE,,Actual,418,Arrival
16-Apr-26,13:49,N/A,Bristol (BRS),BRS,Aer Lingus Regional,AT76,EI-GPN,B,FALSE,,Actual,418,Arrival
16-Apr-26,13:55,FR663,Birmingham (BHX),BHX,Ryanair,B738,9H-QCJ,C,FALSE,,Actual,206,Arrival
16-Apr-26,14:00,EI605,Amsterdam (AMS),AMS,Aer Lingus,A21N,EI-XLW,C,FALSE,,Actual,412,Arrival
16-Apr-26,14:00,EW9394,Dusseldorf (DUS),DUS,Eurowings,A321,D-AIDV,C,FALSE,,Actual,R101,Arrival
16-Apr-26,14:00,FR9429,Milan (BGY),BGY,Ryanair,B38M,EI-IKI,C,FALSE,14:07,Actual,201,Arrival
16-Apr-26,14:00,LG4883,Luxembourg (LUX),LUX,Luxair,B737,LX-LBR,C,FALSE,,Actual,R101,Arrival
16-Apr-26,14:00,N/A,Edinburgh (EDI),EDI,NetJets,C68A,CS-LTH,C,FALSE,,Actual,R110,Arrival
16-Apr-26,14:05,EI451,Naples (NAP),NAP,Aer Lingus,A320,EI-EDS,C,FALSE,14:07,Actual,412,Arrival
16-Apr-26,14:05,FR8131,Malaga (AGP),AGP,Ryanair,B738,EI-ENR,C,FALSE,,Actual,203,Arrival
16-Apr-26,14:10,EI423,Venice (VCE),VCE,Aer Lingus,A320,EI-GAL,C,FALSE,13:58,Actual,409,Arrival
16-Apr-26,14:10,EI525,Paris (CDG),CDG,Aer Lingus,A21N,EI-LRE,C,FALSE,,Actual,408,Arrival
16-Apr-26,14:10,FR338,London (LTN),LTN,Ryanair,B738,SP-RKV,C,FALSE,,Actual,205,Arrival
16-Apr-26,14:20,EI3193,Liverpool (LPL),LPL,Aer Lingus,AT7,,B,FALSE,,Actual,403,Arrival
16-Apr-26,14:20,EI3267,Birmingham (BHX),BHX,Aer Lingus,AT7,,B,FALSE,,Actual,406,Arrival
16-Apr-26,14:23,N/A,Liverpool (LPL),LPL,Aer Lingus Regional,AT76,EI-HNA,B,FALSE,,Actual,418,Arrival
16-Apr-26,14:30,EI68,Los Angeles (LAX),LAX,Aer Lingus,A333,EI-GAJ,E,TRUE,13:48,Actual,415,Arrival
16-Apr-26,14:30,BA830,London (LHR),LHR,British Airways,A320,G-EUUE,C,FALSE,,Actual,425,Arrival
16-Apr-26,14:30,FR203,London (STN),STN,Ryanair,B38M,EI-HMX,C,FALSE,,Actual,203,Arrival
16-Apr-26,14:32,N/A,Glasgow (GLA),GLA,Aer Lingus Regional,AT76,EI-GZV,B,FALSE,,Actual,418,Arrival
16-Apr-26,14:35,EI3227,Glasgow (GLA),GLA,Aer Lingus,AT7,,B,FALSE,,Actual,411,Arrival
16-Apr-26,14:39,N/A,Birmingham (BHX),BHX,Aer Lingus Regional,AT76,EI-HDK,B,FALSE,,Actual,418,Arrival
16-Apr-26,14:40,EI3255,Edinburgh (EDI),EDI,Aer Lingus,AT7,,B,FALSE,,Actual,404,Arrival
16-Apr-26,14:40,FR97,Prague (PRG),PRG,Ryanair,B738,SP-RSF,C,FALSE,14:17,Actual,208,Arrival
16-Apr-26,14:40,FR883,Fuerteventura (FUE),FUE,Ryanair,B38M,EI-IHC,C,FALSE,14:39,Actual,209,Arrival
16-Apr-26,14:45,EI493,Faro (FAO),FAO,Aer Lingus,A21N,EI-LRC,C,FALSE,14:32,Actual,413,Arrival
16-Apr-26,14:45,EI581,Malaga (AGP),AGP,Aer Lingus,A333,EI-DUZ,E,FALSE,14:49,Actual,406,Arrival
16-Apr-26,14:45,FR117,London (LGW),LGW,Ryanair,B38M,EI-IHY,C,FALSE,,Actual,205,Arrival
16-Apr-26,14:45,FR3007,Amsterdam (AMS),AMS,Ryanair,B738,9H-QDR,C,FALSE,,Actual,204,Arrival
16-Apr-26,14:45,FR5911,Lanzarote (ACE),ACE,Ryanair,B38M,EI-HEN,C,FALSE,14:52,Actual,202,Arrival
16-Apr-26,14:50,EI163,London (LHR),LHR,Aer Lingus,A20N,EI-NSB,C,FALSE,,Actual,414,Arrival
16-Apr-26,14:50,EI393,Hamburg (HAM),HAM,Aer Lingus,A320,EI-DEM,C,FALSE,,Actual,411,Arrival
16-Apr-26,14:50,EI673,Budapest (BUD),BUD,Aer Lingus,A320,EI-FNJ,C,FALSE,14:20,Actual,403,Arrival
16-Apr-26,14:50,FR157,Leeds (LBA),LBA,Ryanair,B38M,9H-VVL,C,FALSE,,Actual,202,Arrival
16-Apr-26,14:52,N/A,Edinburgh (EDI),EDI,Aer Lingus Regional,AT76,EI-GPP,B,FALSE,,Actual,418,Arrival
16-Apr-26,15:00,FR553,Manchester (MAN),MAN,Ryanair,B738,SP-RNP,C,FALSE,,Actual,207,Arrival
16-Apr-26,15:05,FR25,Paris (BVA),BVA,Ryanair,B38M,EI-IJZ,C,FALSE,,Actual,208,Arrival
16-Apr-26,15:05,FR5556,Tenerife (TFS),TFS,Ryanair,B38M,9H-VUQ,C,FALSE,15:04,Actual,209,Arrival
16-Apr-26,15:10,EI533,Toulouse (TLS),TLS,Aer Lingus,A320,EI-DEJ,C,FALSE,,Actual,410,Arrival
16-Apr-26,15:15,BA4464,London (LCY),LCY,British Airways,E190,G-LCYN,C,FALSE,,Actual,425,Arrival
16-Apr-26,15:20,FR163,Rabat (RBA),RBA,Ryanair,B738,EI-EKS,C,FALSE,15:04,Actual,205,Arrival
16-Apr-26,15:20,FR7033,Faro (FAO),FAO,Ryanair,B738,SP-RKD,C,FALSE,,Actual,205,Arrival
16-Apr-26,15:25,AF1816,Paris (CDG),CDG,Air France,BCS3,F-HPNY,C,FALSE,,Actual,115,Arrival
16-Apr-26,15:25,QR17,Doha (DOH),DOH,Qatar Airways,B789,A7-BHB,E,FALSE,14:37,Actual,R101,Arrival
16-Apr-26,15:30,EI209,Manchester (MAN),MAN,Aer Lingus,A320,EI-DER,C,FALSE,,Actual,403,Arrival
16-Apr-26,15:30,FR5078,Tarbes (LDE),LDE,Ryanair,B738,SP-RKH,C,FALSE,,Actual,203,Arrival
16-Apr-26,15:35,FR507,Bristol (BRS),BRS,Ryanair,B38M,EI-IHM,C,FALSE,,Actual,206,Arrival
16-Apr-26,15:45,EI165,London (LHR),LHR,Aer Lingus,A20N,EI-NSG,C,FALSE,,Actual,407,Arrival
16-Apr-26,15:50,FR4621,Dalaman (DLM),DLM,Ryanair,B38M,EI-HGP,C,FALSE,15:28,Actual,205,Arrival
16-Apr-26,15:55,FR7021,Santorini (JTR),JTR,Ryanair,B38M,EI-ILC,C,FALSE,15:28,Actual,204,Arrival
16-Apr-26,16:00,FR2219,Manchester (MAN),MAN,Ryanair,B738,9H-QAD,C,FALSE,,Actual,202,Arrival
16-Apr-26,16:00,FR5020,Pisa (PSA),PSA,Ryanair,B38M,9H-VUS,C,FALSE,,Actual,202,Arrival
16-Apr-26,16:00,TK1977,Istanbul (IST),IST,Turkish Airlines,A21N,TC-LPD,C,FALSE,15:47,Actual,113,Arrival
16-Apr-26,16:05,BA4466,London (LCY),LCY,British Airways,E190,G-LCYK,C,FALSE,,Actual,426,Arrival
16-Apr-26,16:15,FR665,Birmingham (BHX),BHX,Ryanair,B738,9H-QBS,C,FALSE,,Actual,205,Arrival
16-Apr-26,16:20,FR119,London (LGW),LGW,Ryanair,B38M,EI-HMS,C,FALSE,,Actual,202,Arrival
16-Apr-26,16:20,FR5150,Glasgow (GLA),GLA,Ryanair,B738,EI-DLV,C,FALSE,,Actual,208,Arrival
16-Apr-26,16:25,FR99,Wroclaw (WRO),WRO,Ryanair,B38M,EI-HET,C,FALSE,,Actual,205,Arrival
16-Apr-26,16:30,FR4785,Newquay (NQY),NQY,Ryanair,B738,SP-RSQ,C,FALSE,,Actual,208,Arrival
16-Apr-26,16:35,EI161,London (LHR),LHR,Aer Lingus,A20N,EI-NSH,C,FALSE,,Actual,412,Arrival
16-Apr-26,16:35,FR815,Edinburgh (EDI),EDI,Ryanair,B738,EI-EVJ,C,FALSE,,Actual,106,Arrival
16-Apr-26,16:35,FR1455,Milan (MXP),MXP,Ryanair,B738,EI-EVE,C,FALSE,,Actual,203,Arrival
16-Apr-26,16:40,FR449,Liverpool (LPL),LPL,Ryanair,B738,9H-QDW,C,FALSE,,Actual,107,Arrival
16-Apr-26,16:40,KL1141,Amsterdam (AMS),AMS,KLM,E190,PH-EZF,C,FALSE,,Actual,118,Arrival
16-Apr-26,16:45,EI3257,Edinburgh (EDI),EDI,Aer Lingus,AT7,,B,FALSE,,Actual,404,Arrival
